feature,direction,current_val,global_mean,action,owner,impact_score,is_proxy,customer_idx,churn_proba
percchangeminutes,increase,-173.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.629,False,3429,0.5266021402818577
currentequipmentdays,decrease,1004.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.456,False,3436,0.5032215107955328
monthlyminutes,increase,100.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.804,False,3436,0.5032215107955328
monthlyrevenue,increase,33.62,58.8,Bundle additional services at no cost to boost value,Sales,0.567,False,3436,0.5032215107955328
droppedcalls,decrease,39.3,6.01,Escalate to network ops for coverage improvement,Network Ops,3.681,False,3453,0.6169472951832597
currentequipmentdays,decrease,1003.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.453,False,3453,0.6169472951832597
percchangeminutes,increase,-365.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.378,False,3453,0.6169472951832597
currentequipmentdays,decrease,1049.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.634,False,3455,0.5170676956601825
monthlyminutes,increase,80.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.841,False,3455,0.5170676956601825
monthlyrevenue,increase,37.47,58.8,Bundle additional services at no cost to boost value,Sales,0.48,False,3455,0.5170676956601825
currentequipmentdays,decrease,941.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.208,False,3476,0.7972721868528267
monthlyrevenue,increase,5.0,58.8,Bundle additional services at no cost to boost value,Sales,1.211,False,3476,0.7972721868528267
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,3476,0.7972721868528267
currentequipmentdays,decrease,1002.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.449,False,3504,0.5376255666197518
droppedcalls,decrease,17.7,6.01,Escalate to network ops for coverage improvement,Network Ops,1.292,False,3504,0.5376255666197518
monthlyminutes,increase,232.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.554,False,3504,0.5376255666197518
currentequipmentdays,decrease,1001.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.445,False,3519,0.6556955705774637
monthlyminutes,increase,130.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.747,False,3519,0.6556955705774637
currentequipmentdays,decrease,1108.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.866,False,3529,0.5118813140276238
monthlyminutes,increase,30.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.936,False,3529,0.5118813140276238
monthlyrevenue,increase,34.99,58.8,Bundle additional services at no cost to boost value,Sales,0.536,False,3529,0.5118813140276238
currentequipmentdays,decrease,1108.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.866,False,3545,0.5993516669683467
monthlyminutes,increase,53.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.892,False,3545,0.5993516669683467
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,3571,0.6903992722794491
currentequipmentdays,decrease,596.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.849,False,3571,0.6903992722794491
monthlyrevenue,increase,28.5,58.8,Bundle additional services at no cost to boost value,Sales,0.682,False,3571,0.6903992722794491
currentequipmentdays,decrease,1000.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.441,False,3581,0.6990711775382177
totalrecurringcharge,decrease,85.0,46.82,Apply loyalty discount or match competitor pricing,Sales,1.603,False,3581,0.6990711775382177
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,3581,0.6990711775382177
currentequipmentdays,decrease,999.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.437,False,3592,0.7569038813907066
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,3592,0.7569038813907066
currentequipmentdays,decrease,937.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.192,False,3596,0.6124683637424585
percchangeminutes,increase,-268.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.0,False,3596,0.6124683637424585
monthlyminutes,increase,283.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.458,False,3596,0.6124683637424585
currentequipmentdays,decrease,978.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.354,False,3614,0.5617100221727586
monthlyminutes,increase,94.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.815,False,3614,0.5617100221727586
currentequipmentdays,decrease,937.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.192,False,3619,0.5318069103646061
overageminutes,decrease,178.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.431,False,3619,0.5318069103646061
directorassistedcalls,decrease,2.23,0.89,Enable self-service directory app + customer education,Digital,0.601,False,3619,0.5318069103646061
currentequipmentdays,decrease,1044.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.614,False,3646,0.520486121233318
monthlyminutes,increase,163.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.684,False,3646,0.520486121233318
percchangerevenues,increase,-21.2,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.508,False,3646,0.520486121233318
currentequipmentdays,decrease,936.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.189,False,3677,0.5163032620487957
percchangeminutes,increase,-319.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.198,False,3677,0.5163032620487957
percchangerevenues,increase,-38.8,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.954,False,3677,0.5163032620487957
currentequipmentdays,decrease,634.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.999,False,3690,0.5361153545708196
monthlyminutes,increase,162.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.686,False,3690,0.5361153545708196
percchangeminutes,increase,-158.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.571,False,3690,0.5361153545708196
currentequipmentdays,decrease,1043.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.61,False,3693,0.5673278759145131
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,3693,0.5673278759145131
monthlyrevenue,increase,45.0,58.8,Bundle additional services at no cost to boost value,Sales,0.311,False,3693,0.5673278759145131
currentequipmentdays,decrease,935.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.185,False,3694,0.5193324999688173
directorassistedcalls,decrease,3.22,0.89,Enable self-service directory app + customer education,Digital,1.046,False,3694,0.5193324999688173
monthlyminutes,increase,202.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.611,False,3694,0.5193324999688173
currentequipmentdays,decrease,935.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.185,False,3704,0.5963934158074085
monthlyminutes,increase,162.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.686,False,3704,0.5963934158074085
percchangeminutes,increase,-162.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.587,False,3704,0.5963934158074085
currentequipmentdays,decrease,847.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.838,False,3742,0.5831721706298235
directorassistedcalls,decrease,2.48,0.89,Enable self-service directory app + customer education,Digital,0.713,False,3742,0.5831721706298235
monthlyminutes,increase,194.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.626,False,3742,0.5831721706298235
currentequipmentdays,decrease,1102.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.843,False,3762,0.5887489353986168
monthlyminutes,increase,60.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.879,False,3762,0.5887489353986168
monthlyrevenue,increase,34.99,58.8,Bundle additional services at no cost to boost value,Sales,0.536,False,3762,0.5887489353986168
currentequipmentdays,decrease,1041.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.602,False,3765,0.7438522148913578
monthlyrevenue,increase,10.0,58.8,Bundle additional services at no cost to boost value,Sales,1.098,False,3765,0.7438522148913578
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,3765,0.7438522148913578
blockedcalls,decrease,32.3,4.09,Upgrade cell capacity in customer usage area,Network Ops,2.577,False,3803,0.5765826348265095
overageminutes,decrease,260.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,2.282,False,3803,0.5765826348265095
totalrecurringcharge,decrease,98.0,46.82,Apply loyalty discount or match competitor pricing,Sales,2.149,False,3803,0.5765826348265095
currentequipmentdays,decrease,1101.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.839,False,3831,0.5022507052411813
directorassistedcalls,decrease,3.96,0.89,Enable self-service directory app + customer education,Digital,1.378,False,3831,0.5022507052411813
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,3850,0.7532594913359626
currentequipmentdays,decrease,618.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.936,False,3850,0.7532594913359626
monthlyrevenue,increase,32.8,58.8,Bundle additional services at no cost to boost value,Sales,0.585,False,3850,0.7532594913359626
currentequipmentdays,decrease,1100.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.835,False,3854,0.5610610917711923
monthlyminutes,increase,1.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.991,False,3854,0.5610610917711923
monthlyrevenue,increase,30.0,58.8,Bundle additional services at no cost to boost value,Sales,0.648,False,3854,0.5610610917711923
overageminutes,decrease,290.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,2.593,False,3861,0.5209555009645302
currentequipmentdays,decrease,993.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.413,False,3861,0.5209555009645302
currentequipmentdays,decrease,1039.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.594,False,3868,0.5649869571678646
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,3868,0.5649869571678646
monthlyrevenue,increase,16.99,58.8,Bundle additional services at no cost to boost value,Sales,0.941,False,3868,0.5649869571678646
currentequipmentdays,decrease,724.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.353,False,3892,0.5379154355414353
monthlyminutes,increase,125.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.756,False,3892,0.5379154355414353
monthlyrevenue,increase,36.1,58.8,Bundle additional services at no cost to boost value,Sales,0.511,False,3892,0.5379154355414353
currentequipmentdays,decrease,767.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.523,False,3895,0.5063654862696125
monthlyminutes,increase,333.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.363,False,3895,0.5063654862696125
overageminutes,decrease,70.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.312,False,3895,0.5063654862696125
currentequipmentdays,decrease,929.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.161,False,3946,0.7904129772164494
monthlyrevenue,increase,5.0,58.8,Bundle additional services at no cost to boost value,Sales,1.211,False,3946,0.7904129772164494
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,3946,0.7904129772164494
currentequipmentdays,decrease,991.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.405,False,3950,0.5834147635756602
blockedcalls,decrease,13.7,4.09,Upgrade cell capacity in customer usage area,Network Ops,0.878,False,3950,0.5834147635756602
monthlyminutes,increase,62.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.875,False,3950,0.5834147635756602
currentequipmentdays,decrease,990.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.401,False,3957,0.6574108502532978
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,3957,0.6574108502532978
monthlyrevenue,increase,24.99,58.8,Bundle additional services at no cost to boost value,Sales,0.761,False,3957,0.6574108502532978
overageminutes,decrease,294.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,2.634,False,3983,0.5523917132893558
currentequipmentdays,decrease,986.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.386,False,3983,0.5523917132893558
percchangeminutes,increase,-603.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,2.305,False,3983,0.5523917132893558
currentequipmentdays,decrease,1082.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.764,False,3991,0.5323745678334791
monthlyrevenue,increase,35.99,58.8,Bundle additional services at no cost to boost value,Sales,0.513,False,3991,0.5323745678334791
monthlyminutes,increase,266.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.49,False,3991,0.5323745678334791
currentequipmentdays,decrease,1096.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.819,False,4000,0.5132135397191572
monthlyminutes,increase,224.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.569,False,4000,0.5132135397191572
monthlyrevenue,increase,35.79,58.8,Bundle additional services at no cost to boost value,Sales,0.518,False,4000,0.5132135397191572
currentequipmentdays,decrease,1034.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.575,False,4018,0.5005667341924184
totalrecurringcharge,decrease,70.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.973,False,4018,0.5005667341924184
monthlyminutes,increase,25.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.945,False,4018,0.5005667341924184
currentequipmentdays,decrease,986.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.386,False,4040,0.5124858561624848
monthlyrevenue,increase,41.12,58.8,Bundle additional services at no cost to boost value,Sales,0.398,False,4040,0.5124858561624848
monthlyminutes,increase,334.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.361,False,4040,0.5124858561624848
currentequipmentdays,decrease,913.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.098,False,4041,0.7784225459601579
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,4041,0.7784225459601579
monthlyrevenue,increase,35.77,58.8,Bundle additional services at no cost to boost value,Sales,0.518,False,4041,0.7784225459601579
currentequipmentdays,decrease,1028.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.551,False,4077,0.5515514226291455
monthlyminutes,increase,272.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.478,False,4077,0.5515514226291455
overageminutes,decrease,85.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,0.467,False,4077,0.5515514226291455
currentequipmentdays,decrease,1030.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.559,False,4092,0.5429290725382064
monthlyminutes,increase,108.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.788,False,4092,0.5429290725382064
percchangeminutes,increase,-103.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.357,False,4092,0.5429290725382064
currentequipmentdays,decrease,1091.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.799,False,4112,0.7275474947593669
percchangeminutes,increase,-237.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.879,False,4112,0.7275474947593669
percchangerevenues,increase,-33.0,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.807,False,4112,0.7275474947593669
currentequipmentdays,decrease,921.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.129,False,4123,0.5251481014581648
percchangerevenues,increase,-61.1,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.519,False,4123,0.5251481014581648
percchangeminutes,increase,-318.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.195,False,4123,0.5251481014581648
currentequipmentdays,decrease,983.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.374,False,4131,0.5330379596765795
monthlyminutes,increase,115.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.775,False,4131,0.5330379596765795
monthlyrevenue,increase,25.34,58.8,Bundle additional services at no cost to boost value,Sales,0.753,False,4131,0.5330379596765795
currentequipmentdays,decrease,1090.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.795,False,4139,0.5064511091185729
currentequipmentdays,decrease,981.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.366,False,4206,0.5979919904532792
monthlyrevenue,increase,26.18,58.8,Bundle additional services at no cost to boost value,Sales,0.734,False,4206,0.5979919904532792
monthlyminutes,increase,301.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.424,False,4206,0.5979919904532792
overageminutes,decrease,261.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,2.292,False,4232,0.5029511173969371
currentequipmentdays,decrease,1083.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.768,False,4299,0.5571808111276959
monthlyminutes,increase,12.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.97,False,4299,0.5571808111276959
monthlyrevenue,increase,30.43,58.8,Bundle additional services at no cost to boost value,Sales,0.638,False,4299,0.5571808111276959
blockedcalls,decrease,18.7,4.09,Upgrade cell capacity in customer usage area,Network Ops,1.335,False,4306,0.5043265053693289
currentequipmentdays,decrease,657.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.089,False,4306,0.5043265053693289
percchangeminutes,increase,-227.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.84,False,4306,0.5043265053693289
currentequipmentdays,decrease,1081.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.76,False,4328,0.5869912781714813
monthlyminutes,increase,1.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.991,False,4328,0.5869912781714813
monthlyrevenue,increase,31.85,58.8,Bundle additional services at no cost to boost value,Sales,0.606,False,4328,0.5869912781714813
currentequipmentdays,decrease,1081.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.76,False,4334,0.6041276870034792
monthlyminutes,increase,76.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.849,False,4334,0.6041276870034792
monthlyrevenue,increase,23.12,58.8,Bundle additional services at no cost to boost value,Sales,0.803,False,4334,0.6041276870034792
currentequipmentdays,decrease,974.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.338,False,4338,0.7000997198057921
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,4338,0.7000997198057921
monthlyrevenue,increase,32.69,58.8,Bundle additional services at no cost to boost value,Sales,0.588,False,4338,0.7000997198057921
percchangeminutes,increase,-309.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.159,False,4357,0.6571441109663877
percchangerevenues,increase,-33.1,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.809,False,4357,0.6571441109663877
monthlyrevenue,increase,33.24,58.8,Bundle additional services at no cost to boost value,Sales,0.575,False,4357,0.6571441109663877
percchangeminutes,increase,-558.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,2.13,False,4375,0.5315680944929423
percchangerevenues,increase,-65.3,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.626,False,4375,0.5315680944929423
overageminutes,decrease,170.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.349,False,4375,0.5315680944929423
blockedcalls,decrease,61.7,4.09,Upgrade cell capacity in customer usage area,Network Ops,5.263,False,4421,0.5484476444250524
droppedcalls,decrease,33.7,6.01,Escalate to network ops for coverage improvement,Network Ops,3.062,False,4421,0.5484476444250524
directorassistedcalls,decrease,3.22,0.89,Enable self-service directory app + customer education,Digital,1.046,False,4421,0.5484476444250524
currentequipmentdays,decrease,1074.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.732,False,4449,0.5155638113424327
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,4449,0.5155638113424327
monthlyrevenue,increase,16.99,58.8,Bundle additional services at no cost to boost value,Sales,0.941,False,4449,0.5155638113424327
currentequipmentdays,decrease,905.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.066,False,4453,0.6825137816334743
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,4453,0.6825137816334743
monthlyrevenue,increase,25.21,58.8,Bundle additional services at no cost to boost value,Sales,0.756,False,4453,0.6825137816334743
monthlyrevenue,increase,5.0,58.8,Bundle additional services at no cost to boost value,Sales,1.211,False,4468,0.7147783796956223
currentequipmentdays,decrease,672.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.148,False,4468,0.7147783796956223
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,4468,0.7147783796956223
currentequipmentdays,decrease,1012.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.488,False,4479,0.5277513547358347
percchangerevenues,increase,-33.0,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.807,False,4479,0.5277513547358347
monthlyrevenue,increase,32.99,58.8,Bundle additional services at no cost to boost value,Sales,0.581,False,4479,0.5277513547358347
percchangeminutes,increase,-514.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.958,False,4489,0.5624640680010291
droppedcalls,decrease,15.0,6.01,Escalate to network ops for coverage improvement,Network Ops,0.994,False,4489,0.5624640680010291
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,4489,0.5624640680010291
currentequipmentdays,decrease,1009.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.476,False,4530,0.5331328490082974
monthlyminutes,increase,52.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.894,False,4530,0.5331328490082974
monthlyrevenue,increase,30.81,58.8,Bundle additional services at no cost to boost value,Sales,0.63,False,4530,0.5331328490082974
currentequipmentdays,decrease,900.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.047,False,4536,0.5353967033606998
droppedcalls,decrease,18.0,6.01,Escalate to network ops for coverage improvement,Network Ops,1.326,False,4536,0.5353967033606998
totalrecurringcharge,decrease,60.0,46.82,Apply loyalty discount or match competitor pricing,Sales,0.553,False,4536,0.5353967033606998
currentequipmentdays,decrease,898.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.039,False,4571,0.6056709932312221
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,4571,0.6056709932312221
monthlyrevenue,increase,17.14,58.8,Bundle additional services at no cost to boost value,Sales,0.937,False,4571,0.6056709932312221
monthlyminutes,increase,29.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.938,False,4575,0.5204815172018493
monthlyrevenue,increase,35.05,58.8,Bundle additional services at no cost to boost value,Sales,0.534,False,4575,0.5204815172018493
percchangerevenues,increase,-15.1,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,0.353,False,4575,0.5204815172018493
overageminutes,decrease,228.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,1.95,False,4596,0.5132901688590089
directorassistedcalls,decrease,3.96,0.89,Enable self-service directory app + customer education,Digital,1.378,False,4596,0.5132901688590089
currentequipmentdays,decrease,575.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.766,False,4600,0.5295330162892341
percchangeminutes,increase,-161.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.583,False,4600,0.5295330162892341
monthlyrevenue,increase,37.96,58.8,Bundle additional services at no cost to boost value,Sales,0.469,False,4600,0.5295330162892341
currentequipmentdays,decrease,955.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.263,False,4641,0.6054160487182089
monthlyminutes,increase,168.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.675,False,4641,0.6054160487182089
percchangeminutes,increase,-168.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.61,False,4641,0.6054160487182089
currentequipmentdays,decrease,859.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.885,False,4647,0.5122190371738076
percchangeminutes,increase,-127.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.45,False,4647,0.5122190371738076
monthlyminutes,increase,302.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.422,False,4647,0.5122190371738076
currentequipmentdays,decrease,1061.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.681,False,4654,0.6192903355972013
overageminutes,decrease,252.0,39.91,Proactively offer plan upgrade to eliminate overage,Sales,2.199,False,4654,0.6192903355972013
percchangerevenues,increase,-70.6,-1.19,Offer loyalty reward tied to maintaining current spend,Marketing,1.76,False,4654,0.6192903355972013
blockedcalls,decrease,23.0,4.09,Upgrade cell capacity in customer usage area,Network Ops,1.728,False,4710,0.5514857595923888
currentequipmentdays,decrease,698.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.251,False,4710,0.5514857595923888
percchangeminutes,increase,-229.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.848,False,4710,0.5514857595923888
currentequipmentdays,decrease,995.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.421,False,4781,0.6006279689890531
percchangeminutes,increase,-198.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.727,False,4781,0.6006279689890531
monthlyminutes,increase,198.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.618,False,4781,0.6006279689890531
currentequipmentdays,decrease,948.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.236,False,4799,0.5309723788229812
directorassistedcalls,decrease,5.2,0.89,Enable self-service directory app + customer education,Digital,1.935,False,4799,0.5309723788229812
percchangeminutes,increase,-338.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,1.272,False,4799,0.5309723788229812
currentequipmentdays,decrease,993.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.413,False,4819,0.5050247010086308
percchangeminutes,increase,-180.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.657,False,4819,0.5050247010086308
monthlyminutes,increase,279.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.465,False,4819,0.5050247010086308
currentequipmentdays,decrease,885.0,380.54,Offer early handset upgrade at subsidised price,Sales,1.988,False,4828,0.5070100162090876
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,4828,0.5070100162090876
monthlyrevenue,increase,17.14,58.8,Bundle additional services at no cost to boost value,Sales,0.937,False,4828,0.5070100162090876
directorassistedcalls,decrease,4.21,0.89,Enable self-service directory app + customer education,Digital,1.49,False,4873,0.5475818185027135
percchangeminutes,increase,-249.0,-11.5,Trigger win-back campaign if usage declining >20% MoM,Marketing,0.926,False,4873,0.5475818185027135
monthlyminutes,increase,249.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.522,False,4873,0.5475818185027135
currentequipmentdays,decrease,1051.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.642,False,4906,0.6982954261065469
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,4906,0.6982954261065469
monthlyrevenue,increase,28.54,58.8,Bundle additional services at no cost to boost value,Sales,0.681,False,4906,0.6982954261065469
currentequipmentdays,decrease,910.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.086,False,4910,0.570070308904539
monthlyrevenue,increase,9.66,58.8,Bundle additional services at no cost to boost value,Sales,1.106,False,4910,0.570070308904539
monthlyminutes,increase,54.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.89,False,4910,0.570070308904539
currentequipmentdays,decrease,990.0,380.54,Offer early handset upgrade at subsidised price,Sales,2.401,False,4912,0.5385858152237762
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,4912,0.5385858152237762
monthlyrevenue,increase,29.99,58.8,Bundle additional services at no cost to boost value,Sales,0.648,False,4912,0.5385858152237762
monthlyrevenue,increase,5.0,58.8,Bundle additional services at no cost to boost value,Sales,1.211,False,4922,0.8107315694852525
monthlyminutes,increase,0.0,525.17,Offer free minutes bundle to re-engage usage,Marketing,0.992,False,4922,0.8107315694852525
currentequipmentdays,decrease,463.0,380.54,Offer early handset upgrade at subsidised price,Sales,0.325,False,4922,0.8107315694852525
directorassistedcalls,decrease,10.39,0.89,Enable self-service directory app + customer education,Digital,4.267,False,4933,0.7239884409637138
